Date,InvoiceNo,ProductCode,ProductName,ProductId,Qty,Discount,NetValue,Brand,CustomerCategory,ProductCategory,Route,RepId,RepCode,RepName,CustomerCode,CustomerName,ASM,RSM,Distributor,Type
2025-04-07,BATREP017/SIN/21,FIG011,"Aloka 50 Wild Blossom",11,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000274,"Jekan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,KAKREP010/SIN/40,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000327,"Umesha Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/39,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000326,"H M K Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/39,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000326,"H M K Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/38,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000325,"K K Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,BATREP017/SIN/20,FIG011,"Aloka 50 Wild Blossom",11,216.00,37.50,5400.00,Samindu,C1,"Aloka 50",Batticaloa,47,BATREP017,"Baticalo Rep 17",BATREP017-000303,"Vini Video Vision",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/20,FIG010,"Aloka 50 Exotic Flora",10,264.00,37.50,6600.00,Samindu,C1,"Aloka 50",Batticaloa,47,BATREP017,"Baticalo Rep 17",BATREP017-000303,"Vini Video Vision",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/20,FIG009,"Aloka 50 Floral Bliss",9,156.00,37.50,3900.00,Samindu,C1,"Aloka 50",Batticaloa,47,BATREP017,"Baticalo Rep 17",BATREP017-000303,"Vini Video Vision",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/20,FIG008,"Aloka 50 Garden Flora",8,12.00,37.50,300.00,Samindu,C1,"Aloka 50",Batticaloa,47,BATREP017,"Baticalo Rep 17",BATREP017-000303,"Vini Video Vision",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/20,FIG007,"Aloka 50 Tropical Flora",7,72.00,37.50,1800.00,Samindu,C1,"Aloka 50",Batticaloa,47,BATREP017,"Baticalo Rep 17",BATREP017-000303,"Vini Video Vision",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/19,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000268,"Sathu St",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/18,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000267,"Thashvin St",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,BATREP017/SIN/17,FIG009,"Aloka 50 Floral Bliss",9,36.00,25.00,1080.00,Samindu,C1,"Aloka 50","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000284,"Kokila St",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,KAKREP010/SIN/37,FIG044,"Aloka 200 4in1",43,12.00,12.50,1680.00,Samindu,C1,Aloka,"Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000324,"Agalawaththa Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/36,FIG044,"Aloka 200 4in1",43,12.00,12.50,1680.00,Samindu,C1,Aloka,"Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000322,"Dhanindu Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/35,FIG044,"Aloka 200 4in1",43,14.00,12.50,1960.00,Samindu,C1,Aloka,"Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000321,"Indika Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/35,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000321,"Indika Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/35,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000321,"Indika Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/35,FIG009,"Aloka 50 Floral Bliss",9,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000321,"Indika Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/35,FIG008,"Aloka 50 Garden Flora",8,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000321,"Indika Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/35,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000321,"Indika Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/34,FIG044,"Aloka 200 4in1",43,14.00,12.50,1960.00,Samindu,C1,Aloka,"Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000206,"Chaminda Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/34,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000206,"Chaminda Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/34,FIG009,"Aloka 50 Floral Bliss",9,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000206,"Chaminda Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,BATREP017/SIN/16,FIG038,"Sri Sambrani",37,100.00,25.00,4800.00,Samindu,C1,"Incense Powder","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000302,"Salika St",ASM,RSM,Proshan_Batticlo,sales
2025-04-07,KAKREP010/SIN/33,FIG044,"Aloka 200 4in1",43,6.00,12.50,840.00,Samindu,C1,Aloka,"Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000203,"Mathara Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/32,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.50,420.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000193,"Premarathna Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-07,KAKREP010/SIN/31,FIG011,"Aloka 50 Wild Blossom",11,24.00,12.50,840.00,Samindu,C1,"Aloka 50","Galenbidunuwawa to dutuwawa",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000191,"Chanaka Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-06,AWIREP006/SIN/28,FIG040,"Samindu Pichchamal",39,12.00,6.25,900.00,Samindu,C1,Pichchamal,"WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000183,"Wijitha Stires",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/34,FIG040,"Samindu Pichchamal",39,12.00,6.25,900.00,Samindu,C1,Pichchamal,"WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000203,"K. D. C Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/33,FIG036,"Samindu Incense Powder",35,12.00,12.50,840.00,Samindu,C1,"Incense Powder","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000202,"Dimuthu Syores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/32,FIG040,"Samindu Pichchamal",39,12.00,12.50,840.00,Samindu,C1,Pichchamal,"WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000200,"Kamal Syores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/31,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000190,"Dayani Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/30,FIG006,"Samindu 30 Exotic Sandal",6,36.00,9.72,780.02,Samindu,C1,"Samindu 30","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000185,"Rathnayaka Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/29,FIG040,"Samindu Pichchamal",39,12.00,6.25,900.00,Samindu,C1,Pichchamal,"WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000198,"Tilak Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,AWIREP006/SIN/29,FIG006,"Samindu 30 Exotic Sandal",6,12.00,9.72,260.01,Samindu,C1,"Samindu 30","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000198,"Tilak Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-06,KAKREP010/SIN/30,FIG044,"Aloka 200 4in1",43,24.00,18.75,3120.00,Samindu,C1,Aloka,"eppawala town",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000002,"Nilmini Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-06,KAKREP010/SIN/29,FIG044,"Aloka 200 4in1",43,24.00,12.50,3360.00,Samindu,C1,Aloka,"eppawala town",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000317,"Senadeera Food",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-06,HATREP007/SIN/17,FIG044,"Aloka 200 4in1",43,12.00,18.75,1560.00,Samindu,C1,Aloka,"Norwood, Dinisen, Bowanthalawa, Campion",29,HATREP007,"Hatton Rep 07",HATREP007-000015,"Saraswathi Stores ",ASM,RSM,"G Samanthan",sales
2025-04-06,HATREP007/SIN/16,FIG038,"Sri Sambrani",37,144.00,6.00,8663.04,Samindu,C1,"Incense Powder","Norwood, Dinisen, Bowanthalawa, Campion",29,HATREP007,"Hatton Rep 07",HATREP007-000016,"Divya  Stores ",ASM,RSM,"G Samanthan",sales
2025-04-06,KAKREP010/SIN/28,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.50,420.00,Samindu,C1,"Aloka 50","eppawala town",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000214,"Hasandi Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-06,KAKREP010/SIN/27,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.20,421.44,Samindu,C1,"Aloka 50","eppawala town",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000316,"Vijesinghe Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-06,BATREP017/SIN/15,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000009,"Sri Murugan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,KAKREP010/SIN/26,FIG044,"Aloka 200 4in1",43,12.00,18.75,1560.00,Samindu,C1,Aloka,"eppawala town",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000213,"Haripriya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-06,BATREP017/SIN/14,FIG023,"Sri Lotus",23,12.00,25.00,720.00,Samindu,C1,"Sri Range","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000008,"Vimaleswary St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,BATREP017/SIN/13,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000003,"Murugan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,BATREP017/SIN/12,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000123,"J P St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,DB017RTN000002,FIG018,"Samindu Luxury Turquois Blue",18,36.00,0.00,4320.00,Samindu,C1,"Luxury Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000114,"Varun St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000002,FIG012,"Samindu Luxury Pink",12,36.00,0.00,4320.00,Samindu,C1,"Luxury Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000114,"Varun St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000002,FIG022,"Samindu Vasantham",22,12.00,0.00,1440.00,Samindu,C1,"Luxury Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000114,"Varun St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,BATREP017/SIN/11,FIG010,"Aloka 50 Exotic Flora",10,12.00,9.37,435.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000114,"Varun St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,BATREP017/SIN/11,FIG009,"Aloka 50 Floral Bliss",9,348.00,9.37,12615.14,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000114,"Varun St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,DB017RTN000001,FIG020,"Samindu Jesmin 3in1",20,9.00,0.00,1080.00,Samindu,C1,"Luxury Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG021,"Samindu Six'O Premium",21,12.00,0.00,1440.00,Samindu,C1,"Luxury Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG005,"Samindu 30 Fancy Bouqet",5,24.00,0.00,576.00,Samindu,C1,"Samindu 30","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG002,"Samindu 30 Royal Bouqet",2,48.00,0.00,1152.00,Samindu,C1,"Samindu 30","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG006,"Samindu 30 Exotic Sandal",6,12.00,0.00,288.00,Samindu,C1,"Samindu 30","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG001,"Samindu 30 Rose Bouqet",1,12.00,0.00,288.00,Samindu,C1,"Samindu 30","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG031,"Sri Strawberry",31,11.00,0.00,880.00,Samindu,C1,"Sri Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,DB017RTN000001,FIG024,"Sri Rose",24,6.00,0.00,480.00,Samindu,C1,"Sri Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,return
2025-04-06,BATREP017/SIN/10,FIG023,"Sri Lotus",23,12.00,0.00,960.00,Samindu,C1,"Sri Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,BATREP017/SIN/10,FIG019,"Samindu Luxury Fruitz 3in1",19,24.00,2.00,2822.40,Samindu,C1,"Luxury Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,BATREP017/SIN/10,FIG012,"Samindu Luxury Pink",12,12.00,2.00,1411.20,Samindu,C1,"Luxury Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,sales
2025-04-06,BATREP017/SIN/10,FIG022,"Samindu Vasantham",22,12.00,2.00,1411.20,Samindu,C1,"Luxury Range","Iruthayapuram to Pannichaiyadi",47,BATREP017,"Baticalo Rep 17",BATREP017-000259,"J. J. St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/9,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000007,"Kabilakshan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/8,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000002,"Pranav St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/7,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000005,"Blessy St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/6,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000005,"Blessy St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/5,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000005,"Blessy St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/4,FIG026,"Sri Frangipani",26,12.00,25.00,720.00,Samindu,C1,"Sri Range","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000006,"Thevi St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,AWIREP006/SIN/27,FIG040,"Samindu Pichchamal",39,12.00,6.25,900.00,Samindu,C1,Pichchamal,"NAWATE TO LAYAPENNA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000089,"Tanuja Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-05,AWIREP006/SIN/26,FIG038,"Sri Sambrani",37,144.00,25.00,6912.00,Samindu,C1,"Incense Powder","NAWATE TO LAYAPENNA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000086,"Kelani Frem Shop",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-05,HATREP007/SIN/15,FIG044,"Aloka 200 4in1",43,144.00,21.00,18201.60,Samindu,C1,Aloka,"Hatton town Market, Main street",29,HATREP007,"Hatton Rep 07",HATREP007-000259,"Jaya Lanka ",ASM,RSM,"G Samanthan",sales
2025-04-05,HATREP007/SIN/14,FIG038,"Sri Sambrani",37,300.00,25.00,14400.00,Samindu,C1,"Incense Powder","Hatton town Market, Main street",29,HATREP007,"Hatton Rep 07",HATREP007-000127,Rts,ASM,RSM,"G Samanthan",sales
2025-04-05,HATREP007/SIN/13,FIG044,"Aloka 200 4in1",43,12.00,18.75,1560.00,Samindu,C1,Aloka,"Hatton town Market, Main street",29,HATREP007,"Hatton Rep 07",HATREP007-000122,"Central Medikal",ASM,RSM,"G Samanthan",sales
2025-04-05,HATREP007/SIN/12,FIG044,"Aloka 200 4in1",43,12.00,18.75,1560.00,Samindu,C1,Aloka,"Hatton town Market, Main street",29,HATREP007,"Hatton Rep 07",HATREP007-000122,"Central Medikal",ASM,RSM,"G Samanthan",sales
2025-04-05,BATREP017/SIN/3,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000004,"Nilaxshan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,BATREP017/SIN/2,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000018,"Mithu St",ASM,RSM,Proshan_Batticlo,sales
2025-04-05,KAKREP010/SIN/25,FIG044,"Aloka 200 4in1",43,144.00,25.00,17280.00,Samindu,C1,Aloka,"kakirawa to adagala",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000156,"Diyatha Storse ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-05,AWIREP006/SIN/25,FIG040,"Samindu Pichchamal",39,12.00,6.25,900.00,Samindu,C1,Pichchamal,"NAWATE TO LAYAPENNA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000088,"Liyanage Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-05,KAKREP010/SIN/24,FIG044,"Aloka 200 4in1",43,24.00,18.75,3120.00,Samindu,C1,Aloka,"kakirawa to adagala",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000274,"New Rajakaruna ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-05,MATREP001/SIN/21,FIG027,"Sri Sandalwood",27,36.00,6.25,2700.00,Samindu,C1,"Sri Range","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG040,"Samindu Pichchamal",39,144.00,6.25,10800.00,Samindu,C1,Pichchamal,"PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG036,"Samindu Incense Powder",35,36.00,6.25,2700.00,Samindu,C1,"Incense Powder","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG028,"Sri Jesmin",28,36.00,6.25,2700.00,Samindu,C1,"Sri Range","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG002,"Samindu 30 Royal Bouqet",2,18.00,9.72,390.01,Samindu,C1,"Samindu 30","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG001,"Samindu 30 Rose Bouqet",1,18.00,9.72,390.01,Samindu,C1,"Samindu 30","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG025,"Sri Kewda",25,36.00,6.25,2700.00,Samindu,C1,"Sri Range","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG024,"Sri Rose",24,36.00,6.25,2700.00,Samindu,C1,"Sri Range","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG021,"Samindu Six'O Premium",21,72.00,6.25,8100.00,Samindu,C1,"Luxury Range","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG020,"Samindu Jesmin 3in1",20,72.00,6.25,8100.00,Samindu,C1,"Luxury Range","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
2025-04-05,MATREP001/SIN/21,FIG011,"Aloka 50 Wild Blossom",11,90.00,25.00,2700.00,Samindu,C1,"Aloka 50","PITABEDHARA MORAWAKA DENIYAYA",8,MATREP001,"Matara Rep 01",MATREP001-000299,"Getabaru Stores",ASM,RSM,"C Basnayaka-Matara 01",sales
